sku,Size,Paper,Color,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
hangtags,"2"" x 7.25"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,34.65,39.55,45.45,76.4,119.6,227.6,334.88,441.42,547.25,652.35,756.73,860.38,963.3,1065.5,1166.97,1267.72,1367.75,1467.05,1565.63,1663.47,1760.6,1857,1952.68,2047.63
hangtags,"2"" x 7.25"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),20.73,23.6,29.5,59,93.5,187,280.35,373.56,466.63,559.55,652.33,744.95,837.44,929.78,1021.97,1114.03,1205.93,1297.69,1389.31,1480.78,1572.1,1663.28,1754.31,1845.21
hangtags,"2"" x 7.25"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,23.49,27.23,33.13,61.9,103.65,207.3,310.66,413.73,516.51,619,721.2,823.11,924.73,1026.06,1127.1,1227.85,1328.31,1428.48,1528.36,1627.95,1727.25,1826.26,1924.98,2023.41
hangtags,"2"" x 7.5"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),32.5,37.5,42,70.5,111.5,214,316.2,418.1,519.7,621,722,822.7,923.1,1023.2,1123,1222.5,1321.7,1420.6,1519.2,1617.5,1715.5,1813.2,1910.6,2007.7
hangtags,"2"" x 7.5"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,35.5,40.5,46.5,78,122,232,341.25,449.75,557.5,664.5,770.75,876.25,981,1085,1188.25,1290.75,1392.5,1493.5,1593.75,1693.25,1792,1890,1987.25,2083.75
hangtags,"2"" x 7.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),21.1,24,30,60,95,190,284.85,379.55,474.1,568.5,662.75,756.85,850.8,944.6,1038.25,1131.75,1225.1,1318.3,1411.35,1504.25,1597,1689.6,1782.05,1874.35
hangtags,"2"" x 7.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,23.95,27.75,33.75,63,105.5,211,316.2,421.1,525.7,630,734,837.7,941.1,1044.2,1147,1249.5,1351.7,1453.6,1555.2,1656.5,1757.5,1858.2,1958.6,2058.7
hangtags,"2"" x 7.75"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),33.25,38.35,42.9,71.85,113.55,217.8,321.74,425.37,528.69,631.7,734.4,836.79,938.87,1040.64,1142.1,1243.25,1344.09,1444.62,1544.84,1644.75,1744.35,1843.64,1942.62,2041.29
hangtags,"2"" x 7.75"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,2058.7,41.45,47.55,79.6,124.4,236.4,347.63,458.07,567.75,676.65,784.78,892.13,998.7,1104.5,1209.52,1313.77,1417.25,1519.95,1621.88,1723.02,1823.4,1923,2021.83,2119.88
hangtags,"2"" x 7.75"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),21.47,24.4,30.5,61,96.5,193,289.34,385.53,481.57,577.45,673.18,768.75,864.16,959.42,1054.52,1149.48,1244.27,1338.91,1433.4,1527.73,1621.9,1715.92,1809.78,1903.5
hangtags,"2"" x 7.75"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,24.42,28.28,34.38,64.1,96.5,214.7,321.74,428.47,534.89,641,746.8,852.29,957.47,1062.34,1166.9,1271.15,1375.09,1478.72,1582.04,1685.05,1787.75,1890.14,1992.22,2093.99
hangtags,"2"" x 8"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),34,39.2,43.8,73.2,115.6,221.6,327.28,432.64,537.68,642.4,746.8,850.88,954.64,1058.08,1161.2,1264,1366.48,1468.64,1570.48,1672,1773.2,1874.08,1974.64,2074.88
hangtags,"2"" x 8"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,37.2,42.4,48.6,81.2,126.8,240.8,354,466.4,578,688.8,798.8,908,1016.4,1124,1230.8,1336.8,1442,1546.4,1570.48,1752.8,1854.8,1956,2056.4,2156
hangtags,"2"" x 8"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),21.84,24.8,31,62,98,196,293.84,391.52,489.04,586.4,683.6,780.64,780.64,974.24,1070.8,1167.2,1263.44,1359.52,1455.44,1551.2,1646.8,1742.24,1837.52,1932.64
hangtags,"2"" x 8"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,24.88,28.8,35,35,98,218.4,327.28,435.84,544.08,652,759.6,866.88,973.84,1080.48,1186.8,1292.8,1398.48,1503.84,1608.88,1713.6,1818,1922.08,2025.84,2129.28
hangtags,"3"" x 3""",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),23.5,28.2,33.9,61.5,104,199,293.46,387.02,479.68,571.44,662.3,752.26,841.32,929.48,1016.74,1103.1,1188.56,1273.12,1356.78,1439.54,1521.4,1602.36,1682.42,1761.58
hangtags,"3"" x 3""",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,26.2,30.9,36.6,70.5,117.5,217,315.96,414.38,512.26,609.6,706.4,802.66,898.38,993.56,1088.2,1182.3,1275.86,1368.88,1461.36,1553.3,1644.7,1735.56,1825.88,1915.66
hangtags,"3"" x 3""",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),16.3,19.65,24.18,50.25,80.78,161.56,242.25,322.58,402.55,482.16,561.41,640.3,718.83,797,874.81,952.26,1029.35,1106.08,1182.45,1258.46,1334.11,1409.4,1484.33,1558.9
hangtags,"3"" x 3""",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,17.2,20.1,24.9,52.05,88.52,177.04,265.29,353.27,440.98,528.42,615.59,702.49,789.12,875.48,961.57,1047.39,1132.94,1218.22,1387.97,1387.97,1472.44,1556.64,1640.57,1724.23
hangtags,"3.25"" x 4"" Pre-Scored to Fold to 2"" x 3.25"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),45.5,52.1,63.4,110.1,183.3,338.8,514.04,689.02,863.74,1038.2,1212.4,1386.34,1560.02,1733.44,1906.6,2079.5,2252.14,2424.52,2596.64,2768.5,2940.1,3111.44,3282.52,3453.34
hangtags,"3.25"" x 4"" Pre-Scored to Fold to 2"" x 3.25"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,48.1,54.7,67.3,116.6,192.4,354.4,535.75,716.45,896.5,1075.9,1254.65,1432.75,1610.2,1787,1963.15,2138.65,2313.5,2487.7,2661.25,2834.15,3006.4,3178,3348.95,3519.25
hangtags,"3.25"" x 4"" Pre-Scored to Fold to 2"" x 3.25"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),35.62,40.4,53,101,169,318,486.87,655.61,824.22,992.7,1161.05,1329.27,1497.36,1665.32,1833.15,2000.85,2168.42,2335.86,2503.17,2670.35,2837.4,3004.32,3171.11,3337.77
hangtags,"3.25"" x 4"" Pre-Scored to Fold to 2"" x 3.25"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,38.09,43.65,56.25,103.6,178.1,336.2,514.04,691.62,868.94,1046,1222.8,1399.34,1575.62,1751.64,1927.4,2102.9,2278.14,2453.12,2627.84,2802.3,2976.5,3150.44,3324.12,3497.54
hangtags,"4"" x 4"" Pre-Scored to Fold to 2"" x 4"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Front (No Back),50,57.2,68.8,118.2,195.6,361.6,547.28,732.64,917.68,1102.4,1286.8,1470.88,1654.64,1838.08,2021.2,2204,2386.48,2568.64,2750.48,2932,3113.2,3294.08,3474.64,3654.88
hangtags,"4"" x 4"" Pre-Scored to Fold to 2"" x 4"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides,53.2,60.4,73.6,126.2,206.8,380.8,574,766.4,958,1148.8,1338.8,1528,1716.4,1904,2090.8,2276.8,2462,2646.4,2830,3012.8,3194.8,3376,3556.4,3736
hangtags,"4"" x 4"" Pre-Scored to Fold to 2"" x 4"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Front (No Back),37.84,42.8,56,107,178,336,513.84,691.52,869.04,1046.4,1223.6,1400.64,1577.52,1754.24,2046.8,2107.2,2283.44,2459.52,2635.44,2811.2,2986.8,3162.24,3337.52,3512.64
hangtags,"4"" x 4"" Pre-Scored to Fold to 2"" x 4"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss UV,Full Color Both Sides,40.88,46.8,60,110.2,189.2,358.4,547.28,735.84,924.08,1112,1299.6,1486.88,1673.84,1860.48,2046.8,2232.8,2418.48,2603.84,2788.88,2973.6,3158,3342.08,3525.84,3709.28
