sku,Size,Paper,Color,100,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
postcards,"4.25"" x 5.5"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),16.13,21.04,24.08,28.75,50.96,86.02,171.34,256.19,340.57,424.49,507.94,590.92,673.43,755.48,837.06,918.17,998.81,1078.99,1158.7,1237.94,1316.71,1395.02,1472.86,1550.23,1627.13
postcards,"4.25"" x 5.5"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,16.36,21.74,24.54,29.22,51.43,86.49,172.97,259,344.55,429.63,514.25,598.4,682.08,765.3,848.05,930.32,1012.14,1093.48,1174.36,1254.77,1334.71,1414.19,1493.2,1571.73,1649.81
postcards,"4.5"" x 4.5""",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (No Back),12.15,14.98,16.2,20.25,40.5,60.75,121.5,182.05,242.39,302.53,362.47,422.21,481.75,541.08,600.21,659.14,717.86,776.39,834.7,892.82,950.74,1008.45,1065.96,1123.27,1180.37
postcards,"4.5"" x 4.5""",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),13.97,18.23,20.86,24.91,44.15,74.52,148.43,221.94,295.04,367.74,440.03,511.92,583.4,654.48,725.15,795.42,865.28,934.74,1003.79,1072.44,1140.68,1208.52,1275.95,1342.98,1409.6
postcards,"4.5"" x 4.5""",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,14.17,18.83,21.26,25.31,44.55,74.92,149.85,224.37,298.49,372.19,445.5,518.4,590.89,662.99,734.67,805.95,876.82,947.3,1017.36,1087.02,1156.28,1225.13,1293.57,1361.61,1429.24
postcards,"4.5"" x 6.5"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (No Back),17.55,21.64,23.4,29.25,58.5,87.75,175.5,262.96,350.12,437,523.57,609.86,695.86,781.56,866.97,952.09,1036.91,1121.45,1205.68,1289.63,1373.29,1456.65,1539.72,1622.5,1704.98
postcards,"4.5"" x 6.5"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),20.18,26.32,30.13,35.98,63.77,107.64,214.4,320.58,426.17,531.18,635.6,739.44,842.69,945.36,1047.44,1148.94,1249.85,1350.18,1449.92,1549.08,1647.65,1745.64,1843.04,1939.86,2036.09
postcards,"4.5"" x 6.5"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides,20.47,27.2,30.71,36.56,64.35,108.23,216.45,324.09,431.14,537.62,643.5,748.8,853.51,957.65,1061.19,1164.15,1266.52,1368.32,1469.52,1570.14,1670.17,1769.63,1868.49,1966.77,2064.47
postcards,"5"" x 7"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (No Back),19.95,23.45,29.93,38.5,73.5,105,210,314.65,418.95,522.9,626.5,729.75,832.65,935.2,1037.4,1139.25,1240.75,1341.9,1442.7,1543.15,1643.25,1743,1842.4,1941.45,2040.15
postcards,"5"" x 7"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Front (Grayscale Back),22.75,36.75,42,49,80.5,129.5,255.5,381.15,506.45,631.4,756,880.25,1004.15,1127.7,1250.9,1373.75,1496.25,1618.4,1740.2,1861.65,1982.75,2103.5,2223.9,2343.95,2463.65
