sku,Size,Paper,Color,250,500,1000,2500,5000,10000,15000,20000,25000,30000,35000,40000,45000,50000,55000,60000,65000,70000,75000,80000,85000,90000,95000,100000
greetingcards,"6.25"" x 9"" Pre-Scored to Fold to 4.5"" x 6.25"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,"Full Color Front (Outside), No Back (Inside)",52.69,65.09,81.88,153.13,223.75,442.50,670.69,898.31,1125.38,1351.87,1577.81,1803.19,2028.00,2252.25,2475.94,2699.06,2921.63,3143.63,3365.06,3585.94,3806.25,4026.00,4245.19,4463.81
greetingcards,"6.25"" x 9"" Pre-Scored to Fold to 4.5"" x 6.25"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides (Outside and Inside),76.88,87.88,100.44,170.00,268.75,526.88,793.88,1059.75,1324.50,1588.13,1850.63,2112.00,2372.25,2631.38,2889.38,3146.25,3402.00,3656.63,3910.13,4162.50,4413.75,4663.88,4912.88,5160.75
greetingcards,"7"" x 10"" Pre-Scored to Fold to 5"" x 7"" Horizontal",100 lb. Gloss Cover (C2S) with Aqueous Coating,"Full Color Front (Outside), No Back (Inside)",71.00,80.00,90.00,147.00,223.00,434.00,653.60,871.80,1088.60,1304.00,1518.00,1730.60,1941.80,2151.60,2360.00,2567.00,2772.60,2976.80,3179.60,3381.00,3581.00,3779.60,3976.80,4172.60
greetingcards,"7"" x 10"" Pre-Scored to Fold to 5"" x 7"" Horizontal",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides (Outside and Inside),78.00,87.00,97.00,154.00,244.00,469.00,700.50,928.50,1153.00,1374.00,1591.50,1805.50,2016.00,2223.00,2426.50,2626.50,2823.00,3016.00,3205.50,3391.50,3574.00,3753.00,3928.50,4100.50
greetingcards,"7"" x 10"" Pre-Scored to Fold to 5"" x 7"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,"Full Color Front (Outside), No Back (Inside)",61.90,76.85,97.00,175.00,265.00,525.00,794.30,1062.90,1330.80,1598.00,1864.50,2130.30,2395.40,2659.80,2923.50,3186.50,3448.80,3710.40,3971.30,4231.50,4491.00,4749.80,5007.90,5265.30
greetingcards,"7"" x 10"" Pre-Scored to Fold to 5"" x 7"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides (Outside and Inside),88.50,99.60,116.60,196.00,307.00,609.00,919.60,1228.80,1536.60,1843.00,2148.00,2451.60,2753.80,3054.60,3354.00,3652.00,3948.60,4243.80,4537.60,4830.00,5121.00,5410.60,5698.80,5985.60
greetingcards,"7"" x 10"" Pre-Scored to Fold to 5"" x 7"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,"Full Color Front (Outside), No Back (Inside)",71.00,80.00,90.00,147.00,223.00,434.00,653.60,871.80,1088.60,1304.00,1518.00,1730.60,1941.80,2151.60,2360.00,2567.00,2772.60,2976.80,3179.60,3381.00,3581.00,3779.60,3976.80,4172.60
greetingcards,"7"" x 10"" Pre-Scored to Fold to 5"" x 7"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides (Outside and Inside),78.00,87.00,97.00,154.00,244.00,469.00,700.50,928.50,1153.00,1374.00,1591.50,1805.50,2016.00,2223.00,2426.50,2626.50,2823.00,3016.00,3205.50,3391.50,3574.00,3753.00,3928.50,4100.50
greetingcards,"7"" x 10"" Pre-Scored to Fold to 5"" x 7"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,"Full Color Front (Outside), No Back (Inside)",61.90,76.85,97.00,175.00,265.00,525.00,794.30,1062.90,1330.80,1598.00,1864.50,2130.30,2395.40,2659.80,2923.50,3186.50,3448.80,3710.40,3971.30,4231.50,4491.00,4749.80,5007.90,5265.30
greetingcards,"7"" x 10"" Pre-Scored to Fold to 5"" x 7"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides (Outside and Inside),88.50,99.60,116.60,196.00,307.00,609.00,919.60,1228.80,1536.60,1843.00,2148.00,2451.60,2753.80,3054.60,3354.00,3652.00,3948.60,4243.80,4537.60,4830.00,5121.00,5410.60,5698.80,5985.60
greetingcards,"8.5"" x 11"" Pre-Scored to Fold to 5.5"" x 8.5"" Horizontal",100 lb. Gloss Cover (C2S) with Aqueous Coating,"Full Color Front (Outside), No Back (Inside)",89.80,101.15,113.50,184.60,184.60,544.45,817.63,1088.94,1358.38,1625.95,1891.65,2155.48,2417.44,2677.53,2935.75,3192.10,3446.58,3699.19,3949.93,4198.80,4445.80,4690.93,4934.19,5175.58
greetingcards,"8.5"" x 11"" Pre-Scored to Fold to 5.5"" x 8.5"" Horizontal",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides (Outside and Inside),99.15,110.50,122.85,193.95,307.45,591.20,880.27,1164.68,1444.40,1719.45,1989.83,2255.52,2516.55,2772.90,3024.57,3271.57,3513.90,3751.55,3984.53,4212.83,4436.45,4655.40,4869.67,5079.28
greetingcards,"8.5"" x 11"" Pre-Scored to Fold to 5.5"" x 8.5"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,"Full Color Front (Outside), No Back (Inside)",77.65,96.94,122.85,222.00,335.50,666.00,1005.57,1344.20,1681.89,2018.65,2354.48,2689.36,3023.32,3356.34,3688.42,4019.58,4349.79,4679.07,5007.41,5334.82,5661.30,5986.84,6311.44,6635.11
greetingcards,"8.5"" x 11"" Pre-Scored to Fold to 5.5"" x 8.5"" Horizontal",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides (Outside and Inside),113.17,127.33,149.03,250.05,391.60,778.20,1172.93,1565.79,1956.78,2345.90,2733.15,3118.53,3502.04,3883.68,4263.45,4641.35,5017.38,5391.54,5763.83,6134.25,6502.80,6869.48,7234.29,7597.23
greetingcards,"8.5"" x 11"" Pre-Scored to Fold to 5.5"" x 8.5"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,"Full Color Front (Outside), No Back (Inside)",89.80,101.15,113.50,184.60,184.60,544.45,817.63,1088.94,1358.38,1625.95,1891.65,2155.48,2417.44,2677.53,2935.75,3192.10,3446.58,3699.19,3949.93,4198.80,4445.80,4690.93,4934.19,5175.58
greetingcards,"8.5"" x 11"" Pre-Scored to Fold to 5.5"" x 8.5"" Vertical",100 lb. Gloss Cover (C2S) with Aqueous Coating,Full Color Both Sides (Outside and Inside),99.15,110.50,122.85,193.95,307.45,591.20,880.27,1164.68,1444.40,1719.45,1989.83,2255.52,2516.55,2772.90,3024.57,3271.57,3513.90,3751.55,3984.53,4212.83,4436.45,4655.40,4869.67,5079.28
greetingcards,"8.5"" x 11"" Pre-Scored to Fold to 5.5"" x 8.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,"Full Color Front (Outside), No Back (Inside)",77.65,96.94,122.85,222.00,335.50,666.00,1005.57,1344.20,1681.89,2018.65,2354.48,2689.36,3023.32,3356.34,3688.42,4019.58,4349.79,4679.07,5007.41,5334.82,5661.30,5986.84,6311.44,6635.11
greetingcards,"8.5"" x 11"" Pre-Scored to Fold to 5.5"" x 8.5"" Vertical",14 pt. Gloss Coated Cover (C2S) with High Gloss AQ,Full Color Both Sides (Outside and Inside),113.17,127.33,149.03,250.05,391.60,778.20,1172.93,1565.79,1956.78,2345.90,2733.15,3118.53,3502.04,3883.68,4263.45,4641.35,5017.38,5391.54,5763.83,6134.25,6502.80,6869.48,7234.29,7597.23
